name,currency,date,tenor,rate
EUR_EURIBOR_REUTERS,EUR,"[2017,11,16]",6M,-0.265
EUR_EURIBOR_REUTERS,EUR,"[2017,11,17]",6M,-0.263
EUR_EURIBOR_REUTERS,EUR,"[2017,11,18]",6M,-0.269
EUR_EURIBOR_REUTERS,EUR,"[2017,11,19]",6M,-0.267
EUR_EURIBOR_REUTERS,EUR,"[2017,11,20]",6M,-0.267
EUR_EURIBOR_REUTERS,EUR,"[2017,11,21]",6M,-0.266
EUR_EURIBOR_REUTERS,EUR,"[2017,11,22]",6M,-0.26
EUR_EURIBOR_REUTERS,EUR,"[2017,11,23]",6M,-0.271
EUR_EURIBOR_REUTERS,EUR,"[2017,11,24]",6M,-0.27
EUR_EURIBOR_REUTERS,EUR,"[2017,11,25]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2017,11,26]",6M,-0.263
EUR_EURIBOR_REUTERS,EUR,"[2017,11,27]",6M,-0.266
EUR_EURIBOR_REUTERS,EUR,"[2017,11,28]",6M,-0.262
EUR_EURIBOR_REUTERS,EUR,"[2017,11,29]",6M,-0.259
EUR_EURIBOR_REUTERS,EUR,"[2017,11,30]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2017,12,1]",6M,-0.267
EUR_EURIBOR_REUTERS,EUR,"[2017,12,2]",6M,-0.267
EUR_EURIBOR_REUTERS,EUR,"[2017,12,3]",6M,-0.261
EUR_EURIBOR_REUTERS,EUR,"[2017,12,4]",6M,-0.265
EUR_EURIBOR_REUTERS,EUR,"[2017,12,5]",6M,-0.258
EUR_EURIBOR_REUTERS,EUR,"[2017,12,6]",6M,-0.257
EUR_EURIBOR_REUTERS,EUR,"[2017,12,7]",6M,-0.266
EUR_EURIBOR_REUTERS,EUR,"[2017,12,8]",6M,-0.266
EUR_EURIBOR_REUTERS,EUR,"[2017,12,9]",6M,-0.26
EUR_EURIBOR_REUTERS,EUR,"[2017,12,10]",6M,-0.262
EUR_EURIBOR_REUTERS,EUR,"[2017,12,11]",6M,-0.26
EUR_EURIBOR_REUTERS,EUR,"[2017,12,12]",6M,-0.262
EUR_EURIBOR_REUTERS,EUR,"[2017,12,13]",6M,-0.262
EUR_EURIBOR_REUTERS,EUR,"[2017,12,14]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2017,12,15]",6M,-0.265
EUR_EURIBOR_REUTERS,EUR,"[2017,12,16]",6M,-0.265
EUR_EURIBOR_REUTERS,EUR,"[2017,12,17]",6M,-0.26
EUR_EURIBOR_REUTERS,EUR,"[2017,12,18]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2017,12,19]",6M,-0.264
EUR_EURIBOR_REUTERS,EUR,"[2017,12,20]",6M,-0.265
EUR_EURIBOR_REUTERS,EUR,"[2017,12,21]",6M,-0.27
EUR_EURIBOR_REUTERS,EUR,"[2017,12,22]",6M,-0.26
EUR_EURIBOR_REUTERS,EUR,"[2017,12,23]",6M,-0.262
EUR_EURIBOR_REUTERS,EUR,"[2017,12,24]",6M,-0.266
EUR_EURIBOR_REUTERS,EUR,"[2017,12,25]",6M,-0.264
EUR_EURIBOR_REUTERS,EUR,"[2017,12,26]",6M,-0.261
EUR_EURIBOR_REUTERS,EUR,"[2017,12,27]",6M,-0.264
EUR_EURIBOR_REUTERS,EUR,"[2017,12,28]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2017,12,29]",6M,-0.262
EUR_EURIBOR_REUTERS,EUR,"[2017,12,30]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2017,12,31]",6M,-0.264
EUR_EURIBOR_REUTERS,EUR,"[2018,1,1]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2018,1,2]",6M,-0.263
EUR_EURIBOR_REUTERS,EUR,"[2018,1,3]",6M,-0.269
EUR_EURIBOR_REUTERS,EUR,"[2018,1,4]",6M,-0.264
EUR_EURIBOR_REUTERS,EUR,"[2018,1,5]",6M,-0.264
EUR_EURIBOR_REUTERS,EUR,"[2018,1,6]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2018,1,7]",6M,-0.261
EUR_EURIBOR_REUTERS,EUR,"[2018,1,8]",6M,-0.262
EUR_EURIBOR_REUTERS,EUR,"[2018,1,9]",6M,-0.263
EUR_EURIBOR_REUTERS,EUR,"[2018,1,10]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2018,1,11]",6M,-0.261
EUR_EURIBOR_REUTERS,EUR,"[2018,1,12]",6M,-0.26
EUR_EURIBOR_REUTERS,EUR,"[2018,1,13]",6M,-0.261
EUR_EURIBOR_REUTERS,EUR,"[2018,1,14]",6M,-0.265
EUR_EURIBOR_REUTERS,EUR,"[2018,1,15]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2018,1,16]",6M,-0.261
EUR_EURIBOR_REUTERS,EUR,"[2018,1,17]",6M,-0.26
EUR_EURIBOR_REUTERS,EUR,"[2018,1,18]",6M,-0.264
EUR_EURIBOR_REUTERS,EUR,"[2018,1,19]",6M,-0.259
EUR_EURIBOR_REUTERS,EUR,"[2018,1,20]",6M,-0.263
EUR_EURIBOR_REUTERS,EUR,"[2018,1,21]",6M,-0.223
EUR_EURIBOR_REUTERS,EUR,"[2018,1,22]",6M,-0.232
EUR_EURIBOR_REUTERS,EUR,"[2018,1,23]",6M,-0.229
EUR_EURIBOR_REUTERS,EUR,"[2018,1,24]",6M,-0.224
EUR_EURIBOR_REUTERS,EUR,"[2018,1,25]",6M,-0.229
EUR_EURIBOR_REUTERS,EUR,"[2018,1,26]",6M,-0.232
EUR_EURIBOR_REUTERS,EUR,"[2018,1,27]",6M,-0.228
EUR_EURIBOR_REUTERS,EUR,"[2018,1,28]",6M,-0.223
EUR_EURIBOR_REUTERS,EUR,"[2018,1,29]",6M,-0.227
EUR_EURIBOR_REUTERS,EUR,"[2018,1,30]",6M,-0.234
EUR_EURIBOR_REUTERS,EUR,"[2018,1,31]",6M,-0.232
EUR_EURIBOR_REUTERS,EUR,"[2018,2,1]",6M,-0.228
EUR_EURIBOR_REUTERS,EUR,"[2018,2,2]",6M,-0.237
EUR_EURIBOR_REUTERS,EUR,"[2018,2,3]",6M,-0.241
EUR_EURIBOR_REUTERS,EUR,"[2018,2,4]",6M,-0.238
EUR_EURIBOR_REUTERS,EUR,"[2018,2,5]",6M,-0.231
EUR_EURIBOR_REUTERS,EUR,"[2018,2,6]",6M,-0.236
EUR_EURIBOR_REUTERS,EUR,"[2018,2,7]",6M,-0.237
EUR_EURIBOR_REUTERS,EUR,"[2018,2,8]",6M,-0.236
EUR_EURIBOR_REUTERS,EUR,"[2018,2,9]",6M,-0.232
EUR_EURIBOR_REUTERS,EUR,"[2018,2,10]",6M,-0.236
EUR_EURIBOR_REUTERS,EUR,"[2018,2,11]",6M,-0.24
EUR_EURIBOR_REUTERS,EUR,"[2018,2,12]",6M,-0.241
EUR_EURIBOR_REUTERS,EUR,"[2018,2,13]",6M,-0.236
EUR_EURIBOR_REUTERS,EUR,"[2018,2,14]",6M,-0.233
EUR_EURIBOR_REUTERS,EUR,"[2018,2,15]",6M,-0.235
EUR_EURIBOR_REUTERS,EUR,"[2018,2,16]",6M,-0.235
EUR_EURIBOR_REUTERS,EUR,"[2018,2,17]",6M,-0.237
EUR_EURIBOR_REUTERS,EUR,"[2018,2,18]",6M,-0.236
EUR_EURIBOR_REUTERS,EUR,"[2018,2,19]",6M,-0.242
EUR_EURIBOR_REUTERS,EUR,"[2018,2,20]",6M,-0.241
EUR_EURIBOR_REUTERS,EUR,"[2018,2,21]",6M,-0.239
EUR_EURIBOR_REUTERS,EUR,"[2018,2,22]",6M,-0.24
EUR_EURIBOR_REUTERS,EUR,"[2018,2,23]",6M,-0.234
EUR_EURIBOR_REUTERS,EUR,"[2018,2,24]",6M,-0.234
EUR_EURIBOR_REUTERS,EUR,"[2018,2,25]",6M,-0.24
EUR_EURIBOR_REUTERS,EUR,"[2018,2,26]",6M,-0.24
EUR_EURIBOR_REUTERS,EUR,"[2018,2,27]",6M,-0.236
EUR_EURIBOR_REUTERS,EUR,"[2018,2,28]",6M,-0.241
EUR_EURIBOR_REUTERS,EUR,"[2018,3,1]",6M,-0.241
EUR_EURIBOR_REUTERS,EUR,"[2018,3,2]",6M,-0.235
EUR_EURIBOR_REUTERS,EUR,"[2018,3,3]",6M,-0.246
EUR_EURIBOR_REUTERS,EUR,"[2018,3,4]",6M,-0.251
EUR_EURIBOR_REUTERS,EUR,"[2018,3,5]",6M,-0.242
EUR_EURIBOR_REUTERS,EUR,"[2018,3,6]",6M,-0.25
EUR_EURIBOR_REUTERS,EUR,"[2018,3,7]",6M,-0.247
EUR_EURIBOR_REUTERS,EUR,"[2018,3,8]",6M,-0.251
EUR_EURIBOR_REUTERS,EUR,"[2018,3,9]",6M,-0.244
EUR_EURIBOR_REUTERS,EUR,"[2018,3,10]",6M,-0.253
EUR_EURIBOR_REUTERS,EUR,"[2018,3,11]",6M,-0.245
EUR_EURIBOR_REUTERS,EUR,"[2018,3,12]",6M,-0.249
EUR_EURIBOR_REUTERS,EUR,"[2018,3,13]",6M,-0.25
EUR_EURIBOR_REUTERS,EUR,"[2018,3,14]",6M,-0.254
EUR_EURIBOR_REUTERS,EUR,"[2018,3,15]",6M,-0.253
EUR_EURIBOR_REUTERS,EUR,"[2018,3,16]",6M,-0.249
EUR_EURIBOR_REUTERS,EUR,"[2018,3,17]",6M,-0.246
EUR_EURIBOR_REUTERS,EUR,"[2018,3,18]",6M,-0.244
EUR_EURIBOR_REUTERS,EUR,"[2018,3,19]",6M,-0.246
EUR_EURIBOR_REUTERS,EUR,"[2018,3,20]",6M,-0.251
EUR_EURIBOR_REUTERS,EUR,"[2018,3,21]",6M,-0.247
EUR_EURIBOR_REUTERS,EUR,"[2018,3,22]",6M,-0.249
EUR_EURIBOR_REUTERS,EUR,"[2018,3,23]",6M,-0.246
EUR_EURIBOR_REUTERS,EUR,"[2018,3,24]",6M,-0.254
EUR_EURIBOR_REUTERS,EUR,"[2018,3,25]",6M,-0.256
EUR_EURIBOR_REUTERS,EUR,"[2018,3,26]",6M,-0.258
EUR_EURIBOR_REUTERS,EUR,"[2018,3,27]",6M,-0.251
EUR_EURIBOR_REUTERS,EUR,"[2018,3,28]",6M,-0.257
EUR_EURIBOR_REUTERS,EUR,"[2018,3,29]",6M,-0.258
EUR_EURIBOR_REUTERS,EUR,"[2018,3,30]",6M,-0.255
EUR_EURIBOR_REUTERS,EUR,"[2018,3,31]",6M,-0.251
EUR_EURIBOR_REUTERS,EUR,"[2018,4,1]",6M,-0.25
EUR_EURIBOR_REUTERS,EUR,"[2018,4,2]",6M,-0.254
EUR_EURIBOR_REUTERS,EUR,"[2018,4,3]",6M,-0.255
EUR_EURIBOR_REUTERS,EUR,"[2018,4,4]",6M,-0.255
EUR_EURIBOR_REUTERS,EUR,"[2018,4,5]",6M,-0.249
EUR_EURIBOR_REUTERS,EUR,"[2018,4,6]",6M,-0.257
EUR_EURIBOR_REUTERS,EUR,"[2018,4,7]",6M,-0.254
EUR_EURIBOR_REUTERS,EUR,"[2018,4,8]",6M,-0.254
EUR_EURIBOR_REUTERS,EUR,"[2018,4,9]",6M,-0.249
EUR_EURIBOR_REUTERS,EUR,"[2018,4,10]",6M,-0.249
EUR_EURIBOR_REUTERS,EUR,"[2018,4,11]",6M,-0.253
EUR_EURIBOR_REUTERS,EUR,"[2018,4,12]",6M,-0.254
EUR_EURIBOR_REUTERS,EUR,"[2018,4,13]",6M,-0.248
EUR_EURIBOR_REUTERS,EUR,"[2018,4,14]",6M,-0.25
EUR_EURIBOR_REUTERS,EUR,"[2018,4,15]",6M,-0.253
EUR_EURIBOR_REUTERS,EUR,"[2018,4,16]",6M,-0.248
EUR_EURIBOR_REUTERS,EUR,"[2018,4,17]",6M,-0.256
EUR_EURIBOR_REUTERS,EUR,"[2018,4,18]",6M,-0.247
EUR_EURIBOR_REUTERS,EUR,"[2018,4,19]",6M,-0.251
EUR_EURIBOR_REUTERS,EUR,"[2018,4,20]",6M,-0.255
EUR_EURIBOR_REUTERS,EUR,"[2018,4,21]",6M,-0.252
EUR_EURIBOR_REUTERS,EUR,"[2018,4,22]",6M,-0.261
EUR_EURIBOR_REUTERS,EUR,"[2018,4,23]",6M,-0.257
EUR_EURIBOR_REUTERS,EUR,"[2018,4,24]",6M,-0.255
EUR_EURIBOR_REUTERS,EUR,"[2018,4,25]",6M,-0.251
EUR_EURIBOR_REUTERS,EUR,"[2018,4,26]",6M,-0.252
EUR_EURIBOR_REUTERS,EUR,"[2018,4,27]",6M,-0.258
EUR_EURIBOR_REUTERS,EUR,"[2018,4,28]",6M,-0.261
EUR_EURIBOR_REUTERS,EUR,"[2018,4,29]",6M,-0.27
EUR_EURIBOR_REUTERS,EUR,"[2018,4,30]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2018,5,1]",6M,-0.268
EUR_EURIBOR_REUTERS,EUR,"[2018,5,2]",6M,-0.267
EUR_EURIBOR_REUTERS,EUR,"[2018,5,3]",6M,-0.273
EUR_EURIBOR_REUTERS,EUR,"[2018,5,4]",6M,-0.276
EUR_EURIBOR_REUTERS,EUR,"[2018,5,5]",6M,-0.274
EUR_EURIBOR_REUTERS,EUR,"[2018,5,6]",6M,-0.272
EUR_EURIBOR_REUTERS,EUR,"[2018,5,7]",6M,-0.274
EUR_EURIBOR_REUTERS,EUR,"[2018,5,8]",6M,-0.273
EUR_EURIBOR_REUTERS,EUR,"[2018,5,9]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,5,10]",6M,-0.28
EUR_EURIBOR_REUTERS,EUR,"[2018,5,11]",6M,-0.28
EUR_EURIBOR_REUTERS,EUR,"[2018,5,12]",6M,-0.277
EUR_EURIBOR_REUTERS,EUR,"[2018,5,13]",6M,-0.275
EUR_EURIBOR_REUTERS,EUR,"[2018,5,14]",6M,-0.276
EUR_EURIBOR_REUTERS,EUR,"[2018,5,15]",6M,-0.283
EUR_EURIBOR_REUTERS,EUR,"[2018,5,16]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,5,17]",6M,-0.277
EUR_EURIBOR_REUTERS,EUR,"[2018,5,18]",6M,-0.284
EUR_EURIBOR_REUTERS,EUR,"[2018,5,19]",6M,-0.281
EUR_EURIBOR_REUTERS,EUR,"[2018,5,20]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,5,21]",6M,-0.284
EUR_EURIBOR_REUTERS,EUR,"[2018,5,22]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,5,23]",6M,-0.275
EUR_EURIBOR_REUTERS,EUR,"[2018,5,24]",6M,-0.272
EUR_EURIBOR_REUTERS,EUR,"[2018,5,25]",6M,-0.277
EUR_EURIBOR_REUTERS,EUR,"[2018,5,26]",6M,-0.275
EUR_EURIBOR_REUTERS,EUR,"[2018,5,27]",6M,-0.28
EUR_EURIBOR_REUTERS,EUR,"[2018,5,28]",6M,-0.273
EUR_EURIBOR_REUTERS,EUR,"[2018,5,29]",6M,-0.271
EUR_EURIBOR_REUTERS,EUR,"[2018,5,30]",6M,-0.271
EUR_EURIBOR_REUTERS,EUR,"[2018,5,31]",6M,-0.278
EUR_EURIBOR_REUTERS,EUR,"[2018,6,1]",6M,-0.276
EUR_EURIBOR_REUTERS,EUR,"[2018,6,2]",6M,-0.275
EUR_EURIBOR_REUTERS,EUR,"[2018,6,3]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,6,4]",6M,-0.277
EUR_EURIBOR_REUTERS,EUR,"[2018,6,5]",6M,-0.277
EUR_EURIBOR_REUTERS,EUR,"[2018,6,6]",6M,-0.277
EUR_EURIBOR_REUTERS,EUR,"[2018,6,7]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,6,8]",6M,-0.274
EUR_EURIBOR_REUTERS,EUR,"[2018,6,9]",6M,-0.28
EUR_EURIBOR_REUTERS,EUR,"[2018,6,10]",6M,-0.281
EUR_EURIBOR_REUTERS,EUR,"[2018,6,11]",6M,-0.282
EUR_EURIBOR_REUTERS,EUR,"[2018,6,12]",6M,-0.281
EUR_EURIBOR_REUTERS,EUR,"[2018,6,13]",6M,-0.282
EUR_EURIBOR_REUTERS,EUR,"[2018,6,14]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,6,15]",6M,-0.274
EUR_EURIBOR_REUTERS,EUR,"[2018,6,16]",6M,-0.273
EUR_EURIBOR_REUTERS,EUR,"[2018,6,17]",6M,-0.275
EUR_EURIBOR_REUTERS,EUR,"[2018,6,18]",6M,-0.277
EUR_EURIBOR_REUTERS,EUR,"[2018,6,19]",6M,-0.273
EUR_EURIBOR_REUTERS,EUR,"[2018,6,20]",6M,-0.274
EUR_EURIBOR_REUTERS,EUR,"[2018,6,21]",6M,-0.274
EUR_EURIBOR_REUTERS,EUR,"[2018,6,22]",6M,-0.276
EUR_EURIBOR_REUTERS,EUR,"[2018,6,23]",6M,-0.275
EUR_EURIBOR_REUTERS,EUR,"[2018,6,24]",6M,-0.281
EUR_EURIBOR_REUTERS,EUR,"[2018,6,25]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,6,26]",6M,-0.281
EUR_EURIBOR_REUTERS,EUR,"[2018,6,27]",6M,-0.278
EUR_EURIBOR_REUTERS,EUR,"[2018,6,28]",6M,-0.274
EUR_EURIBOR_REUTERS,EUR,"[2018,6,29]",6M,-0.281
EUR_EURIBOR_REUTERS,EUR,"[2018,6,30]",6M,-0.277
EUR_EURIBOR_REUTERS,EUR,"[2018,7,1]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,7,2]",6M,-0.276
EUR_EURIBOR_REUTERS,EUR,"[2018,7,3]",6M,-0.278
EUR_EURIBOR_REUTERS,EUR,"[2018,7,4]",6M,-0.279
EUR_EURIBOR_REUTERS,EUR,"[2018,7,5]",6M,-0.283
EUR_EURIBOR_REUTERS,EUR,"[2018,7,6]",6M,-0.278
EUR_EURIBOR_REUTERS,EUR,"[2018,7,7]",6M,-0.283
EUR_EURIBOR_REUTERS,EUR,"[2018,7,8]",6M,-0.283
EUR_EURIBOR_REUTERS,EUR,"[2018,7,9]",6M,-0.291
EUR_EURIBOR_REUTERS,EUR,"[2018,7,10]",6M,-0.282
EUR_EURIBOR_REUTERS,EUR,"[2018,7,11]",6M,-0.281
EUR_EURIBOR_REUTERS,EUR,"[2018,7,12]",6M,-0.286
EUR_EURIBOR_REUTERS,EUR,"[2018,7,13]",6M,-0.285
EUR_EURIBOR_REUTERS,EUR,"[2018,7,14]",6M,-0.28
EUR_EURIBOR_REUTERS,EUR,"[2018,7,15]",6M,-0.286
EUR_EURIBOR_REUTERS,EUR,"[2018,7,16]",6M,-0.286
EUR_EURIBOR_REUTERS,EUR,"[2018,7,17]",6M,-0.286
EUR_EURIBOR_REUTERS,EUR,"[2018,7,18]",6M,-0.29
EUR_EURIBOR_REUTERS,EUR,"[2018,7,19]",6M,-0.282
EUR_EURIBOR_REUTERS,EUR,"[2018,7,20]",6M,-0.281
EUR_EURIBOR_REUTERS,EUR,"[2018,7,21]",6M,-0.29
EUR_EURIBOR_REUTERS,EUR,"[2018,7,22]",6M,-0.282
EUR_EURIBOR_REUTERS,EUR,"[2018,7,23]",6M,-0.286
EUR_EURIBOR_REUTERS,EUR,"[2018,7,24]",6M,-0.287
EUR_EURIBOR_REUTERS,EUR,"[2018,7,25]",6M,-0.284
EUR_EURIBOR_REUTERS,EUR,"[2018,7,26]",6M,-0.29
EUR_EURIBOR_REUTERS,EUR,"[2018,7,27]",6M,-0.289
EUR_EURIBOR_REUTERS,EUR,"[2018,7,28]",6M,-0.287
EUR_EURIBOR_REUTERS,EUR,"[2018,7,29]",6M,-0.289
EUR_EURIBOR_REUTERS,EUR,"[2018,7,30]",6M,-0.285
EUR_EURIBOR_REUTERS,EUR,"[2018,7,31]",6M,-0.288
EUR_EURIBOR_REUTERS,EUR,"[2018,8,1]",6M,-0.287
EUR_EURIBOR_REUTERS,EUR,"[2018,8,2]",6M,-0.282
EUR_EURIBOR_REUTERS,EUR,"[2018,8,3]",6M,-0.288
EUR_EURIBOR_REUTERS,EUR,"[2018,8,4]",6M,-0.294
EUR_EURIBOR_REUTERS,EUR,"[2018,8,5]",6M,-0.292
EUR_EURIBOR_REUTERS,EUR,"[2018,8,6]",6M,-0.286
EUR_EURIBOR_REUTERS,EUR,"[2018,8,7]",6M,-0.292
EUR_EURIBOR_REUTERS,EUR,"[2018,8,8]",6M,-0.289
EUR_EURIBOR_REUTERS,EUR,"[2018,8,9]",6M,-0.292
EUR_EURIBOR_REUTERS,EUR,"[2018,8,10]",6M,-0.291
EUR_EURIBOR_REUTERS,EUR,"[2018,8,11]",6M,-0.29
EUR_EURIBOR_REUTERS,EUR,"[2018,8,12]",6M,-0.294
EUR_EURIBOR_REUTERS,EUR,"[2018,8,13]",6M,-0.292
EUR_EURIBOR_REUTERS,EUR,"[2018,8,14]",6M,-0.305
EUR_EURIBOR_REUTERS,EUR,"[2018,8,15]",6M,-0.297
EUR_EURIBOR_REUTERS,EUR,"[2018,8,16]",6M,-0.309
EUR_EURIBOR_REUTERS,EUR,"[2018,8,17]",6M,-0.302
EUR_EURIBOR_REUTERS,EUR,"[2018,8,18]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,8,19]",6M,-0.311
EUR_EURIBOR_REUTERS,EUR,"[2018,8,20]",6M,-0.311
EUR_EURIBOR_REUTERS,EUR,"[2018,8,21]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,8,22]",6M,-0.306
EUR_EURIBOR_REUTERS,EUR,"[2018,8,23]",6M,-0.305
EUR_EURIBOR_REUTERS,EUR,"[2018,8,24]",6M,-0.311
EUR_EURIBOR_REUTERS,EUR,"[2018,8,25]",6M,-0.311
EUR_EURIBOR_REUTERS,EUR,"[2018,8,26]",6M,-0.31
EUR_EURIBOR_REUTERS,EUR,"[2018,8,27]",6M,-0.308
EUR_EURIBOR_REUTERS,EUR,"[2018,8,28]",6M,-0.301
EUR_EURIBOR_REUTERS,EUR,"[2018,8,29]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,8,30]",6M,-0.309
EUR_EURIBOR_REUTERS,EUR,"[2018,8,31]",6M,-0.312
EUR_EURIBOR_REUTERS,EUR,"[2018,9,1]",6M,-0.315
EUR_EURIBOR_REUTERS,EUR,"[2018,9,2]",6M,-0.304
EUR_EURIBOR_REUTERS,EUR,"[2018,9,3]",6M,-0.312
EUR_EURIBOR_REUTERS,EUR,"[2018,9,4]",6M,-0.313
EUR_EURIBOR_REUTERS,EUR,"[2018,9,5]",6M,-0.309
EUR_EURIBOR_REUTERS,EUR,"[2018,9,6]",6M,-0.31
EUR_EURIBOR_REUTERS,EUR,"[2018,9,7]",6M,-0.312
EUR_EURIBOR_REUTERS,EUR,"[2018,9,8]",6M,-0.306
EUR_EURIBOR_REUTERS,EUR,"[2018,9,9]",6M,-0.314
EUR_EURIBOR_REUTERS,EUR,"[2018,9,10]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,9,11]",6M,-0.313
EUR_EURIBOR_REUTERS,EUR,"[2018,9,12]",6M,-0.306
EUR_EURIBOR_REUTERS,EUR,"[2018,9,13]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,9,14]",6M,-0.311
EUR_EURIBOR_REUTERS,EUR,"[2018,9,15]",6M,-0.305
EUR_EURIBOR_REUTERS,EUR,"[2018,9,16]",6M,-0.305
EUR_EURIBOR_REUTERS,EUR,"[2018,9,17]",6M,-0.308
EUR_EURIBOR_REUTERS,EUR,"[2018,9,18]",6M,-0.304
EUR_EURIBOR_REUTERS,EUR,"[2018,9,19]",6M,-0.309
EUR_EURIBOR_REUTERS,EUR,"[2018,9,20]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,9,21]",6M,-0.304
EUR_EURIBOR_REUTERS,EUR,"[2018,9,22]",6M,-0.303
EUR_EURIBOR_REUTERS,EUR,"[2018,9,23]",6M,-0.31
EUR_EURIBOR_REUTERS,EUR,"[2018,9,24]",6M,-0.301
EUR_EURIBOR_REUTERS,EUR,"[2018,9,25]",6M,-0.3
EUR_EURIBOR_REUTERS,EUR,"[2018,9,26]",6M,-0.304
EUR_EURIBOR_REUTERS,EUR,"[2018,9,27]",6M,-0.31
EUR_EURIBOR_REUTERS,EUR,"[2018,9,28]",6M,-0.302
EUR_EURIBOR_REUTERS,EUR,"[2018,9,29]",6M,-0.305
EUR_EURIBOR_REUTERS,EUR,"[2018,9,30]",6M,-0.311
EUR_EURIBOR_REUTERS,EUR,"[2018,10,1]",6M,-0.309
EUR_EURIBOR_REUTERS,EUR,"[2018,10,2]",6M,-0.302
EUR_EURIBOR_REUTERS,EUR,"[2018,10,3]",6M,-0.306
EUR_EURIBOR_REUTERS,EUR,"[2018,10,4]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,10,5]",6M,-0.308
EUR_EURIBOR_REUTERS,EUR,"[2018,10,6]",6M,-0.31
EUR_EURIBOR_REUTERS,EUR,"[2018,10,7]",6M,-0.303
EUR_EURIBOR_REUTERS,EUR,"[2018,10,8]",6M,-0.306
EUR_EURIBOR_REUTERS,EUR,"[2018,10,9]",6M,-0.31
EUR_EURIBOR_REUTERS,EUR,"[2018,10,10]",6M,-0.31
EUR_EURIBOR_REUTERS,EUR,"[2018,10,11]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,10,12]",6M,-0.309
EUR_EURIBOR_REUTERS,EUR,"[2018,10,13]",6M,-0.309
EUR_EURIBOR_REUTERS,EUR,"[2018,10,14]",6M,-0.314
EUR_EURIBOR_REUTERS,EUR,"[2018,10,15]",6M,-0.308
EUR_EURIBOR_REUTERS,EUR,"[2018,10,16]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,10,17]",6M,-0.312
EUR_EURIBOR_REUTERS,EUR,"[2018,10,18]",6M,-0.314
EUR_EURIBOR_REUTERS,EUR,"[2018,10,19]",6M,-0.306
EUR_EURIBOR_REUTERS,EUR,"[2018,10,20]",6M,-0.311
EUR_EURIBOR_REUTERS,EUR,"[2018,10,21]",6M,-0.305
EUR_EURIBOR_REUTERS,EUR,"[2018,10,22]",6M,-0.304
EUR_EURIBOR_REUTERS,EUR,"[2018,10,23]",6M,-0.307
EUR_EURIBOR_REUTERS,EUR,"[2018,10,24]",6M,-0.303
EUR_EURIBOR_REUTERS,EUR,"[2018,10,25]",6M,-0.312
EUR_EURIBOR_REUTERS,EUR,"[2018,10,26]",6M,-0.306
EUR_EURIBOR_REUTERS,EUR,"[2018,10,27]",6M,-0.309
EUR_EURIBOR_REUTERS,EUR,"[2018,10,28]",6M,-0.308
EUR_EURIBOR_REUTERS,EUR,"[2018,10,29]",6M,-0.311
EUR_EURIBOR_REUTERS,EUR,"[2018,10,30]",6M,-0.308
EUR_EURIBOR_REUTERS,EUR,"[2018,10,31]",6M,-0.304
EUR_EURIBOR_REUTERS,EUR,"[2018,11,1]",6M,-0.313
EUR_EURIBOR_REUTERS,EUR,"[2018,11,2]",6M,-0.305
EUR_EURIBOR_REUTERS,EUR,"[2018,11,3]",6M,-0.304
EUR_EURIBOR_REUTERS,EUR,"[2018,11,4]",6M,-0.306
EUR_EURIBOR_REUTERS,EUR,"[2018,11,5]",6M,-0.312
EUR_EURIBOR_REUTERS,EUR,"[2018,11,6]",6M,-0.312
EUR_EURIBOR_REUTERS,EUR,"[2018,11,7]",6M,-0.306
EUR_EURIBOR_REUTERS,EUR,"[2018,11,8]",6M,-0.314
